utterance_id,emotion_label,emotion_label_source,emotion_label_confidence,review_flag,review_reason
93sfJyLzhqM_utt01741,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01742,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01743,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01744,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01745,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01746,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01747,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01748,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01749,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01750,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01751,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01752,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01753,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01754,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01755,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01756,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01757,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01758,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01759,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01760,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01761,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01762,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01763,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01764,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01765,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01766,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01767,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01768,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01769,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01770,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01771,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01772,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01773,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01774,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01775,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01776,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01777,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01778,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01779,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01780,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01781,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01782,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01783,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01784,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01785,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01786,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01787,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01788,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01789,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01790,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01791,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01792,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01793,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01794,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01795,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01796,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01797,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01798,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01799,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01800,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01801,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01802,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01803,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01804,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01805,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01806,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01807,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01808,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01809,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01810,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01811,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01812,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01813,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01814,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01815,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01816,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01817,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01818,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01819,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01820,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01821,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01822,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01823,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01824,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01825,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01826,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01827,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01828,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01829,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01830,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01831,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01832,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01833,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01834,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01835,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01836,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01837,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01838,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01839,stress,text_keyword_heuristic,HIGH,YES,keyword match
93sfJyLzhqM_utt01840,stress,text_keyword_heuristic,HIGH,YES,keyword match
93sfJyLzhqM_utt01841,stress,text_keyword_heuristic,HIGH,YES,keyword match
93sfJyLzhqM_utt01842,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01843,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01844,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01845,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01846,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01847,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01848,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01849,anger,text_keyword_heuristic,HIGH,YES,keyword match
93sfJyLzhqM_utt01850,anger,text_keyword_heuristic,HIGH,YES,keyword match
93sfJyLzhqM_utt01851,anger,text_keyword_heuristic,HIGH,YES,keyword match
93sfJyLzhqM_utt01852,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01853,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01854,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01855,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01856,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01857,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01858,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01859,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01860,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01861,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01862,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01863,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01864,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01865,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01866,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01867,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01868,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01869,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01870,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01871,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01872,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01873,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01874,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01875,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01876,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01877,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01878,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01879,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01880,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01881,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01882,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01883,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01884,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01885,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01886,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01887,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01888,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01889,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01890,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01891,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01892,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01893,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01894,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01895,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01896,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01897,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01908,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01909,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01910,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01911,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01912,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01913,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01914,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01915,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01916,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01917,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01918,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01919,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01920,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01921,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01922,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01923,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01924,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01925,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01926,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01927,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01928,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01929,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01930,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01931,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01932,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01933,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01934,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01935,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01936,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01937,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01938,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01939,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01940,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01941,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01942,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01943,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01944,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01945,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01946,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01947,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01948,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01949,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01950,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01951,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01952,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01953,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01954,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01955,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01956,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01957,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01958,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01959,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01960,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01961,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01962,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01963,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01964,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01965,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01966,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01967,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01968,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01969,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01970,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01971,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01972,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01973,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01974,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01975,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01976,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01977,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01978,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01979,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01980,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01981,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01982,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01983,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01984,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01985,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01986,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01987,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01988,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01989,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01990,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01991,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01992,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01993,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01994,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01995,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01996,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01997,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01998,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt01999,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt02000,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt02001,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt02002,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt02003,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt02004,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt02005,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt02006,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt02007,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt02008,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt02009,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt02010,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt02011,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt02012,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt02013,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt02014,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt02015,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt02016,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt02017,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt02018,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt02019,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt02020,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt02021,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt02022,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt02023,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt02024,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt02025,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt02026,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt02027,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt02028,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt02029,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt02030,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt02031,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt02032,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt02033,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt02034,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt02035,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt02038,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt02039,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt02040,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt02041,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt02042,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt02043,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt02044,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt02045,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt02046,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt02047,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt02048,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt02049,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt02050,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt02051,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt02052,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt02053,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt02054,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt02055,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt02056,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt02057,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt02058,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt02059,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt02060,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt02061,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt02062,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt02063,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt02064,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt02065,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt02066,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt02067,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt02068,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt02069,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt02070,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt02071,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt02072,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt02073,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt02074,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt02075,neutral,text_keyword_heuristic,LOW,NO,neutral default
93sfJyLzhqM_utt02076,neutral,text_keyword_heuristic,LOW,NO,neutral default
