turn_id,utterance_id,youtube_id,source_url,title,category,priority,subtitle_path,video_path,audio_path,split_group_id,split_strategy,split,emotion_label,emotion_label_source,emotion_label_confidence,review_flag,review_reason,usable_for_phase2,turn_text,utterance_text,turn_start_time,turn_end_time,turn_duration_seconds,duration_seconds,turn_boundary_type,turn_confidence,turn_marker_count,turn_piece_count,turn_piece_ids,turn_source_utterance_ids,turn_source_utterance_count,source_video_path,source_audio_path,clip_video_path,clip_audio_path,clip_start_seconds,clip_end_seconds,clip_duration_seconds,clip_status,start_time,end_time,source_offset_seconds,source_offset_status
ma6ni-5zuW0_turn08547,ma6ni-5zuW0_turn08547,ma6ni-5zuW0,https://www.youtube.com/watch?v=ma6ni-5zuW0,"Lindsay Clancy Trial: Lindsay's Mother Describes Her Daughter’s Anxiety, Insomnia & Depression |AB1E",family_testimony,5,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/lindsay-clancy-trial-lindsay-s-mother-describes-her-daughter-s-anxiety/lindsay-clancy-trial-lindsay-s-mother-describes-her-daughter-s-anxiety_ma6ni-5zuW0.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/ma6ni-5zuW0/ma6ni-5zuW0_turn08547.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/ma6ni-5zuW0/ma6ni-5zuW0_turn08547.wav,ma6ni-5zuW0,group_by_youtube_id,test,neutral,text_keyword_heuristic,LOW,NO,neutral default,YES,So tell us is there an incident that came to your mind that you recall that occurred on one evening that indicated to you how seriously she was suffering?,So tell us is there an incident that came to your mind that you recall that occurred on one evening that indicated to you how seriously she was suffering?,00:12:20.968,00:12:34.829,13.861,13.861,marker,MEDIUM,1,9,"ma6ni-5zuW0_utt00717#p02,ma6ni-5zuW0_utt00718#p01,ma6ni-5zuW0_utt00719#p01,ma6ni-5zuW0_utt00720#p01,ma6ni-5zuW0_utt00721#p01,ma6ni-5zuW0_utt00722#p01,ma6ni-5zuW0_utt00723#p01,ma6ni-5zuW0_utt00724#p01,ma6ni-5zuW0_utt00725#p01","ma6ni-5zuW0_utt00717,ma6ni-5zuW0_utt00718,ma6ni-5zuW0_utt00719,ma6ni-5zuW0_utt00720,ma6ni-5zuW0_utt00721,ma6ni-5zuW0_utt00722,ma6ni-5zuW0_utt00723,ma6ni-5zuW0_utt00724,ma6ni-5zuW0_utt00725",9,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/lindsay-clancy-trial-lindsay-s-mother-describes-her-daughter-s-anxiety/lindsay-clancy-trial-lindsay-s-mother-describes-her-daughter-s-anxiety_ma6ni-5zuW0.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/lindsay-clancy-trial-lindsay-s-mother-describes-her-daughter-s-anxiety/lindsay-clancy-trial-lindsay-s-mother-describes-her-daughter-s-anxiety_ma6ni-5zuW0.wav,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/ma6ni-5zuW0/ma6ni-5zuW0_turn08547.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/ma6ni-5zuW0/ma6ni-5zuW0_turn08547.wav,740.968,754.829,13.861,created,00:12:20.968,00:12:34.829,0.000,default_zero
ma6ni-5zuW0_turn08550,ma6ni-5zuW0_turn08550,ma6ni-5zuW0,https://www.youtube.com/watch?v=ma6ni-5zuW0,"Lindsay Clancy Trial: Lindsay's Mother Describes Her Daughter’s Anxiety, Insomnia & Depression |AB1E",family_testimony,5,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/lindsay-clancy-trial-lindsay-s-mother-describes-her-daughter-s-anxiety/lindsay-clancy-trial-lindsay-s-mother-describes-her-daughter-s-anxiety_ma6ni-5zuW0.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/ma6ni-5zuW0/ma6ni-5zuW0_turn08550.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/ma6ni-5zuW0/ma6ni-5zuW0_turn08550.wav,ma6ni-5zuW0,group_by_youtube_id,test,neutral,text_keyword_heuristic,LOW,NO,neutral default,YES,Um one particular evening that was disturbing to me was that I mean she was afraid. She was afraid to be alone. And she actually asked if she could sleep with me.,Um one particular evening that was disturbing to me was that I mean she was afraid. She was afraid to be alone. And she actually asked if she could sleep with me.,00:12:38.147,00:12:50.495,12.348,12.348,marker,MEDIUM,1,11,"ma6ni-5zuW0_utt00731#p02,ma6ni-5zuW0_utt00732#p01,ma6ni-5zuW0_utt00733#p01,ma6ni-5zuW0_utt00734#p01,ma6ni-5zuW0_utt00735#p01,ma6ni-5zuW0_utt00736#p01,ma6ni-5zuW0_utt00737#p01,ma6ni-5zuW0_utt00738#p01,ma6ni-5zuW0_utt00739#p01,ma6ni-5zuW0_utt00740#p01,ma6ni-5zuW0_utt00741#p01","ma6ni-5zuW0_utt00731,ma6ni-5zuW0_utt00732,ma6ni-5zuW0_utt00733,ma6ni-5zuW0_utt00734,ma6ni-5zuW0_utt00735,ma6ni-5zuW0_utt00736,ma6ni-5zuW0_utt00737,ma6ni-5zuW0_utt00738,ma6ni-5zuW0_utt00739,ma6ni-5zuW0_utt00740,ma6ni-5zuW0_utt00741",11,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/lindsay-clancy-trial-lindsay-s-mother-describes-her-daughter-s-anxiety/lindsay-clancy-trial-lindsay-s-mother-describes-her-daughter-s-anxiety_ma6ni-5zuW0.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/lindsay-clancy-trial-lindsay-s-mother-describes-her-daughter-s-anxiety/lindsay-clancy-trial-lindsay-s-mother-describes-her-daughter-s-anxiety_ma6ni-5zuW0.wav,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/ma6ni-5zuW0/ma6ni-5zuW0_turn08550.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/ma6ni-5zuW0/ma6ni-5zuW0_turn08550.wav,758.147,770.495,12.348,created,00:12:38.147,00:12:50.495,0.000,default_zero
ma6ni-5zuW0_turn08551,ma6ni-5zuW0_turn08551,ma6ni-5zuW0,https://www.youtube.com/watch?v=ma6ni-5zuW0,"Lindsay Clancy Trial: Lindsay's Mother Describes Her Daughter’s Anxiety, Insomnia & Depression |AB1E",family_testimony,5,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/lindsay-clancy-trial-lindsay-s-mother-describes-her-daughter-s-anxiety/lindsay-clancy-trial-lindsay-s-mother-describes-her-daughter-s-anxiety_ma6ni-5zuW0.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/ma6ni-5zuW0/ma6ni-5zuW0_turn08551.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/ma6ni-5zuW0/ma6ni-5zuW0_turn08551.wav,ma6ni-5zuW0,group_by_youtube_id,test,neutral,text_keyword_heuristic,LOW,NO,neutral default,YES,When was that?,When was that?,00:12:50.495,00:12:52.303,1.808,1.808,marker,MEDIUM,1,3,"ma6ni-5zuW0_utt00741#p02,ma6ni-5zuW0_utt00742#p01,ma6ni-5zuW0_utt00743#p01","ma6ni-5zuW0_utt00741,ma6ni-5zuW0_utt00742,ma6ni-5zuW0_utt00743",3,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/lindsay-clancy-trial-lindsay-s-mother-describes-her-daughter-s-anxiety/lindsay-clancy-trial-lindsay-s-mother-describes-her-daughter-s-anxiety_ma6ni-5zuW0.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/lindsay-clancy-trial-lindsay-s-mother-describes-her-daughter-s-anxiety/lindsay-clancy-trial-lindsay-s-mother-describes-her-daughter-s-anxiety_ma6ni-5zuW0.wav,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/ma6ni-5zuW0/ma6ni-5zuW0_turn08551.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/ma6ni-5zuW0/ma6ni-5zuW0_turn08551.wav,770.495,772.303,1.808,created,00:12:50.495,00:12:52.303,0.000,default_zero
ma6ni-5zuW0_turn08552,ma6ni-5zuW0_turn08552,ma6ni-5zuW0,https://www.youtube.com/watch?v=ma6ni-5zuW0,"Lindsay Clancy Trial: Lindsay's Mother Describes Her Daughter’s Anxiety, Insomnia & Depression |AB1E",family_testimony,5,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/lindsay-clancy-trial-lindsay-s-mother-describes-her-daughter-s-anxiety/lindsay-clancy-trial-lindsay-s-mother-describes-her-daughter-s-anxiety_ma6ni-5zuW0.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/ma6ni-5zuW0/ma6ni-5zuW0_turn08552.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/ma6ni-5zuW0/ma6ni-5zuW0_turn08552.wav,ma6ni-5zuW0,group_by_youtube_id,test,neutral,text_keyword_heuristic,LOW,NO,neutral default,YES,"That was late November, early December.","That was late November, early December.",00:12:52.303,00:12:55.550,3.247,3.247,marker,MEDIUM,1,3,"ma6ni-5zuW0_utt00743#p02,ma6ni-5zuW0_utt00744#p01,ma6ni-5zuW0_utt00745#p01","ma6ni-5zuW0_utt00743,ma6ni-5zuW0_utt00744,ma6ni-5zuW0_utt00745",3,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/lindsay-clancy-trial-lindsay-s-mother-describes-her-daughter-s-anxiety/lindsay-clancy-trial-lindsay-s-mother-describes-her-daughter-s-anxiety_ma6ni-5zuW0.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/lindsay-clancy-trial-lindsay-s-mother-describes-her-daughter-s-anxiety/lindsay-clancy-trial-lindsay-s-mother-describes-her-daughter-s-anxiety_ma6ni-5zuW0.wav,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/ma6ni-5zuW0/ma6ni-5zuW0_turn08552.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/ma6ni-5zuW0/ma6ni-5zuW0_turn08552.wav,772.303,775.550,3.247,created,00:12:52.303,00:12:55.550,0.000,default_zero
ma6ni-5zuW0_turn08553,ma6ni-5zuW0_turn08553,ma6ni-5zuW0,https://www.youtube.com/watch?v=ma6ni-5zuW0,"Lindsay Clancy Trial: Lindsay's Mother Describes Her Daughter’s Anxiety, Insomnia & Depression |AB1E",family_testimony,5,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/lindsay-clancy-trial-lindsay-s-mother-describes-her-daughter-s-anxiety/lindsay-clancy-trial-lindsay-s-mother-describes-her-daughter-s-anxiety_ma6ni-5zuW0.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/ma6ni-5zuW0/ma6ni-5zuW0_turn08553.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/ma6ni-5zuW0/ma6ni-5zuW0_turn08553.wav,ma6ni-5zuW0,group_by_youtube_id,test,neutral,text_keyword_heuristic,LOW,NO,neutral default,YES,And did she indeed sleep with you on that occasion?,And did she indeed sleep with you on that occasion?,00:12:55.550,00:12:58.475,2.925,2.925,marker,MEDIUM,1,5,"ma6ni-5zuW0_utt00745#p02,ma6ni-5zuW0_utt00746#p01,ma6ni-5zuW0_utt00747#p01,ma6ni-5zuW0_utt00748#p01,ma6ni-5zuW0_utt00749#p01","ma6ni-5zuW0_utt00745,ma6ni-5zuW0_utt00746,ma6ni-5zuW0_utt00747,ma6ni-5zuW0_utt00748,ma6ni-5zuW0_utt00749",5,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/lindsay-clancy-trial-lindsay-s-mother-describes-her-daughter-s-anxiety/lindsay-clancy-trial-lindsay-s-mother-describes-her-daughter-s-anxiety_ma6ni-5zuW0.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/lindsay-clancy-trial-lindsay-s-mother-describes-her-daughter-s-anxiety/lindsay-clancy-trial-lindsay-s-mother-describes-her-daughter-s-anxiety_ma6ni-5zuW0.wav,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/ma6ni-5zuW0/ma6ni-5zuW0_turn08553.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/ma6ni-5zuW0/ma6ni-5zuW0_turn08553.wav,775.550,778.475,2.925,created,00:12:55.550,00:12:58.475,0.000,default_zero
ma6ni-5zuW0_turn08554,ma6ni-5zuW0_turn08554,ma6ni-5zuW0,https://www.youtube.com/watch?v=ma6ni-5zuW0,"Lindsay Clancy Trial: Lindsay's Mother Describes Her Daughter’s Anxiety, Insomnia & Depression |AB1E",family_testimony,5,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/lindsay-clancy-trial-lindsay-s-mother-describes-her-daughter-s-anxiety/lindsay-clancy-trial-lindsay-s-mother-describes-her-daughter-s-anxiety_ma6ni-5zuW0.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/ma6ni-5zuW0/ma6ni-5zuW0_turn08554.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/ma6ni-5zuW0/ma6ni-5zuW0_turn08554.wav,ma6ni-5zuW0,group_by_youtube_id,test,neutral,text_keyword_heuristic,LOW,NO,neutral default,YES,She did.,She did.,00:12:58.475,00:13:00.247,1.772,1.772,marker,MEDIUM,1,3,"ma6ni-5zuW0_utt00749#p02,ma6ni-5zuW0_utt00750#p01,ma6ni-5zuW0_utt00751#p01","ma6ni-5zuW0_utt00749,ma6ni-5zuW0_utt00750,ma6ni-5zuW0_utt00751",3,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/lindsay-clancy-trial-lindsay-s-mother-describes-her-daughter-s-anxiety/lindsay-clancy-trial-lindsay-s-mother-describes-her-daughter-s-anxiety_ma6ni-5zuW0.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/lindsay-clancy-trial-lindsay-s-mother-describes-her-daughter-s-anxiety/lindsay-clancy-trial-lindsay-s-mother-describes-her-daughter-s-anxiety_ma6ni-5zuW0.wav,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/ma6ni-5zuW0/ma6ni-5zuW0_turn08554.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/ma6ni-5zuW0/ma6ni-5zuW0_turn08554.wav,778.475,780.247,1.772,created,00:12:58.475,00:13:00.247,0.000,default_zero
ma6ni-5zuW0_turn08555,ma6ni-5zuW0_turn08555,ma6ni-5zuW0,https://www.youtube.com/watch?v=ma6ni-5zuW0,"Lindsay Clancy Trial: Lindsay's Mother Describes Her Daughter’s Anxiety, Insomnia & Depression |AB1E",family_testimony,5,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/lindsay-clancy-trial-lindsay-s-mother-describes-her-daughter-s-anxiety/lindsay-clancy-trial-lindsay-s-mother-describes-her-daughter-s-anxiety_ma6ni-5zuW0.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/ma6ni-5zuW0/ma6ni-5zuW0_turn08555.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/ma6ni-5zuW0/ma6ni-5zuW0_turn08555.wav,ma6ni-5zuW0,group_by_youtube_id,test,neutral,text_keyword_heuristic,LOW,NO,neutral default,YES,"Um continuing on through the holidays, did you uh you guys get together for the holidays, Christmas or Thanksgiving if you recall?","Um continuing on through the holidays, did you uh you guys get together for the holidays, Christmas or Thanksgiving if you recall?",00:13:00.247,00:13:10.670,10.423,10.423,marker,MEDIUM,1,13,"ma6ni-5zuW0_utt00751#p02,ma6ni-5zuW0_utt00752#p01,ma6ni-5zuW0_utt00753#p01,ma6ni-5zuW0_utt00754#p01,ma6ni-5zuW0_utt00755#p01,ma6ni-5zuW0_utt00756#p01,ma6ni-5zuW0_utt00757#p01,ma6ni-5zuW0_utt00758#p01,ma6ni-5zuW0_utt00759#p01,ma6ni-5zuW0_utt00760#p01,ma6ni-5zuW0_utt00761#p01,ma6ni-5zuW0_utt00762#p01,ma6ni-5zuW0_utt00763#p01","ma6ni-5zuW0_utt00751,ma6ni-5zuW0_utt00752,ma6ni-5zuW0_utt00753,ma6ni-5zuW0_utt00754,ma6ni-5zuW0_utt00755,ma6ni-5zuW0_utt00756,ma6ni-5zuW0_utt00757,ma6ni-5zuW0_utt00758,ma6ni-5zuW0_utt00759,ma6ni-5zuW0_utt00760,ma6ni-5zuW0_utt00761,ma6ni-5zuW0_utt00762,ma6ni-5zuW0_utt00763",13,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/lindsay-clancy-trial-lindsay-s-mother-describes-her-daughter-s-anxiety/lindsay-clancy-trial-lindsay-s-mother-describes-her-daughter-s-anxiety_ma6ni-5zuW0.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/lindsay-clancy-trial-lindsay-s-mother-describes-her-daughter-s-anxiety/lindsay-clancy-trial-lindsay-s-mother-describes-her-daughter-s-anxiety_ma6ni-5zuW0.wav,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/ma6ni-5zuW0/ma6ni-5zuW0_turn08555.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/ma6ni-5zuW0/ma6ni-5zuW0_turn08555.wav,780.247,790.670,10.423,created,00:13:00.247,00:13:10.670,0.000,default_zero
ma6ni-5zuW0_turn08556,ma6ni-5zuW0_turn08556,ma6ni-5zuW0,https://www.youtube.com/watch?v=ma6ni-5zuW0,"Lindsay Clancy Trial: Lindsay's Mother Describes Her Daughter’s Anxiety, Insomnia & Depression |AB1E",family_testimony,5,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/lindsay-clancy-trial-lindsay-s-mother-describes-her-daughter-s-anxiety/lindsay-clancy-trial-lindsay-s-mother-describes-her-daughter-s-anxiety_ma6ni-5zuW0.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/ma6ni-5zuW0/ma6ni-5zuW0_turn08556.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/ma6ni-5zuW0/ma6ni-5zuW0_turn08556.wav,ma6ni-5zuW0,group_by_youtube_id,test,neutral,text_keyword_heuristic,LOW,NO,neutral default,YES,Yes. Um I was down there probably most of December through um Christmas Eve and then I left on Christmas Eve to come home to see my other daughter and her family. And then Lindsey actually came to my house later the day on Chris- Christmas Day.,Yes. Um I was down there probably most of December through um Christmas Eve and then I left on Christmas Eve to come home to see my other daughter and her family. And then Lindsey actually came to my house later the day on Chris- Christmas Day.,00:13:10.670,00:13:28.470,17.800,17.800,marker,MEDIUM,1,19,"ma6ni-5zuW0_utt00763#p02,ma6ni-5zuW0_utt00764#p01,ma6ni-5zuW0_utt00765#p01,ma6ni-5zuW0_utt00766#p01,ma6ni-5zuW0_utt00767#p01,ma6ni-5zuW0_utt00768#p01,ma6ni-5zuW0_utt00769#p01,ma6ni-5zuW0_utt00770#p01,ma6ni-5zuW0_utt00771#p01,ma6ni-5zuW0_utt00772#p01,ma6ni-5zuW0_utt00773#p01,ma6ni-5zuW0_utt00774#p01,ma6ni-5zuW0_utt00775#p01,ma6ni-5zuW0_utt00776#p01,ma6ni-5zuW0_utt00777#p01,ma6ni-5zuW0_utt00778#p01,ma6ni-5zuW0_utt00779#p01,ma6ni-5zuW0_utt00780#p01,ma6ni-5zuW0_utt00781#p01","ma6ni-5zuW0_utt00763,ma6ni-5zuW0_utt00764,ma6ni-5zuW0_utt00765,ma6ni-5zuW0_utt00766,ma6ni-5zuW0_utt00767,ma6ni-5zuW0_utt00768,ma6ni-5zuW0_utt00769,ma6ni-5zuW0_utt00770,ma6ni-5zuW0_utt00771,ma6ni-5zuW0_utt00772,ma6ni-5zuW0_utt00773,ma6ni-5zuW0_utt00774,ma6ni-5zuW0_utt00775,ma6ni-5zuW0_utt00776,ma6ni-5zuW0_utt00777,ma6ni-5zuW0_utt00778,ma6ni-5zuW0_utt00779,ma6ni-5zuW0_utt00780,ma6ni-5zuW0_utt00781",19,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/lindsay-clancy-trial-lindsay-s-mother-describes-her-daughter-s-anxiety/lindsay-clancy-trial-lindsay-s-mother-describes-her-daughter-s-anxiety_ma6ni-5zuW0.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/lindsay-clancy-trial-lindsay-s-mother-describes-her-daughter-s-anxiety/lindsay-clancy-trial-lindsay-s-mother-describes-her-daughter-s-anxiety_ma6ni-5zuW0.wav,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/ma6ni-5zuW0/ma6ni-5zuW0_turn08556.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/ma6ni-5zuW0/ma6ni-5zuW0_turn08556.wav,790.670,808.470,17.800,created,00:13:10.670,00:13:28.470,0.000,default_zero
ma6ni-5zuW0_turn08557,ma6ni-5zuW0_turn08557,ma6ni-5zuW0,https://www.youtube.com/watch?v=ma6ni-5zuW0,"Lindsay Clancy Trial: Lindsay's Mother Describes Her Daughter’s Anxiety, Insomnia & Depression |AB1E",family_testimony,5,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/lindsay-clancy-trial-lindsay-s-mother-describes-her-daughter-s-anxiety/lindsay-clancy-trial-lindsay-s-mother-describes-her-daughter-s-anxiety_ma6ni-5zuW0.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/ma6ni-5zuW0/ma6ni-5zuW0_turn08557.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/ma6ni-5zuW0/ma6ni-5zuW0_turn08557.wav,ma6ni-5zuW0,group_by_youtube_id,test,neutral,text_keyword_heuristic,LOW,NO,neutral default,YES,Was she with Pat?,Was she with Pat?,00:13:28.470,00:13:30.032,1.562,1.562,marker,MEDIUM,1,3,"ma6ni-5zuW0_utt00781#p02,ma6ni-5zuW0_utt00782#p01,ma6ni-5zuW0_utt00783#p01","ma6ni-5zuW0_utt00781,ma6ni-5zuW0_utt00782,ma6ni-5zuW0_utt00783",3,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/lindsay-clancy-trial-lindsay-s-mother-describes-her-daughter-s-anxiety/lindsay-clancy-trial-lindsay-s-mother-describes-her-daughter-s-anxiety_ma6ni-5zuW0.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/lindsay-clancy-trial-lindsay-s-mother-describes-her-daughter-s-anxiety/lindsay-clancy-trial-lindsay-s-mother-describes-her-daughter-s-anxiety_ma6ni-5zuW0.wav,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/ma6ni-5zuW0/ma6ni-5zuW0_turn08557.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/ma6ni-5zuW0/ma6ni-5zuW0_turn08557.wav,808.470,810.032,1.562,created,00:13:28.470,00:13:30.032,0.000,default_zero
ma6ni-5zuW0_turn08559,ma6ni-5zuW0_turn08559,ma6ni-5zuW0,https://www.youtube.com/watch?v=ma6ni-5zuW0,"Lindsay Clancy Trial: Lindsay's Mother Describes Her Daughter’s Anxiety, Insomnia & Depression |AB1E",family_testimony,5,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/lindsay-clancy-trial-lindsay-s-mother-describes-her-daughter-s-anxiety/lindsay-clancy-trial-lindsay-s-mother-describes-her-daughter-s-anxiety_ma6ni-5zuW0.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/ma6ni-5zuW0/ma6ni-5zuW0_turn08559.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/ma6ni-5zuW0/ma6ni-5zuW0_turn08559.wav,ma6ni-5zuW0,group_by_youtube_id,test,neutral,text_keyword_heuristic,LOW,NO,neutral default,YES,Okay. And the And the kids?,Okay. And the And the kids?,00:13:30.359,00:13:32.237,1.878,1.878,marker,MEDIUM,1,3,"ma6ni-5zuW0_utt00785#p02,ma6ni-5zuW0_utt00786#p01,ma6ni-5zuW0_utt00787#p01","ma6ni-5zuW0_utt00785,ma6ni-5zuW0_utt00786,ma6ni-5zuW0_utt00787",3,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/lindsay-clancy-trial-lindsay-s-mother-describes-her-daughter-s-anxiety/lindsay-clancy-trial-lindsay-s-mother-describes-her-daughter-s-anxiety_ma6ni-5zuW0.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/lindsay-clancy-trial-lindsay-s-mother-describes-her-daughter-s-anxiety/lindsay-clancy-trial-lindsay-s-mother-describes-her-daughter-s-anxiety_ma6ni-5zuW0.wav,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/ma6ni-5zuW0/ma6ni-5zuW0_turn08559.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/ma6ni-5zuW0/ma6ni-5zuW0_turn08559.wav,810.359,812.237,1.878,created,00:13:30.359,00:13:32.237,0.000,default_zero
