turn_id,utterance_id,youtube_id,source_url,title,category,priority,subtitle_path,video_path,audio_path,split_group_id,split_strategy,split,emotion_label,emotion_label_source,emotion_label_confidence,review_flag,review_reason,usable_for_phase2,turn_text,utterance_text,turn_start_time,turn_end_time,turn_duration_seconds,duration_seconds,turn_boundary_type,turn_confidence,turn_marker_count,turn_piece_count,turn_piece_ids,turn_source_utterance_ids,turn_source_utterance_count,speaker_cluster_id,speaker_cluster_overlap_seconds,speaker_cluster_source,speaker_role,speaker_role_source,speaker_role_confidence,corpus_exclusion_status,corpus_exclusion_reason
pvNr1jnlRpc_turn09579,pvNr1jnlRpc_turn09579,pvNr1jnlRpc,,,,,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te_pvNr1jnlRpc.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te_pvNr1jnlRpc.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te_pvNr1jnlRpc.wav,,,,,,,,,YES,"Okay. Um Now, I want to talk a little bit about September 7th, 1996. Were you in Las Vegas on September 7th of 1996?",Okay. Um,00:08:02.837,00:08:16.780,13.943,13.943,marker,MEDIUM,1,11,"pvNr1jnlRpc_utt00503#p02,pvNr1jnlRpc_utt00504#p01,pvNr1jnlRpc_utt00505#p01,pvNr1jnlRpc_utt00506#p01,pvNr1jnlRpc_utt00507#p01,pvNr1jnlRpc_utt00508#p01,pvNr1jnlRpc_utt00509#p01,pvNr1jnlRpc_utt00510#p01,pvNr1jnlRpc_utt00511#p01,pvNr1jnlRpc_utt00512#p01,pvNr1jnlRpc_utt00513#p01","pvNr1jnlRpc_utt00503,pvNr1jnlRpc_utt00504,pvNr1jnlRpc_utt00505,pvNr1jnlRpc_utt00506,pvNr1jnlRpc_utt00507,pvNr1jnlRpc_utt00508,pvNr1jnlRpc_utt00509,pvNr1jnlRpc_utt00510,pvNr1jnlRpc_utt00511,pvNr1jnlRpc_utt00512,pvNr1jnlRpc_utt00513",11,SPEAKER_03,10.817,pyannote/speaker-diarization-3.1,UNKNOWN,unresolved,LOW,,
pvNr1jnlRpc_turn09580,pvNr1jnlRpc_turn09580,pvNr1jnlRpc,,,,,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te_pvNr1jnlRpc.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te_pvNr1jnlRpc.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te_pvNr1jnlRpc.wav,,,,,,,,,YES,Yes.,Yes.,00:08:16.780,00:08:17.450,0.670,0.670,marker,MEDIUM,1,3,"pvNr1jnlRpc_utt00513#p02,pvNr1jnlRpc_utt00514#p01,pvNr1jnlRpc_utt00515#p01","pvNr1jnlRpc_utt00513,pvNr1jnlRpc_utt00514,pvNr1jnlRpc_utt00515",3,SPEAKER_03,0.467,pyannote/speaker-diarization-3.1,UNKNOWN,unresolved,LOW,,
pvNr1jnlRpc_turn09581,pvNr1jnlRpc_turn09581,pvNr1jnlRpc,,,,,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te_pvNr1jnlRpc.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te_pvNr1jnlRpc.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te_pvNr1jnlRpc.wav,,,,,,,,,YES,Why were you in Las Vegas?,Why were you in Las Vegas?,00:08:17.450,00:08:21.632,4.182,4.182,marker,MEDIUM,1,3,"pvNr1jnlRpc_utt00515#p02,pvNr1jnlRpc_utt00516#p01,pvNr1jnlRpc_utt00517#p01","pvNr1jnlRpc_utt00515,pvNr1jnlRpc_utt00516,pvNr1jnlRpc_utt00517",3,SPEAKER_01,1.713,pyannote/speaker-diarization-3.1,UNKNOWN,unresolved,LOW,,
pvNr1jnlRpc_turn09582,pvNr1jnlRpc_turn09582,pvNr1jnlRpc,,,,,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te_pvNr1jnlRpc.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te_pvNr1jnlRpc.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te_pvNr1jnlRpc.wav,,,,,,,,,YES,To to run the security at 662. Uh we were having issues with with individuals that said that they were coming for whatever reason they was coming for into club 662. My job was to not let that happen.,To to run the security at 662.,00:08:21.632,00:08:39.342,17.710,17.710,marker,MEDIUM,1,17,"pvNr1jnlRpc_utt00517#p02,pvNr1jnlRpc_utt00518#p01,pvNr1jnlRpc_utt00519#p01,pvNr1jnlRpc_utt00520#p01,pvNr1jnlRpc_utt00521#p01,pvNr1jnlRpc_utt00522#p01,pvNr1jnlRpc_utt00523#p01,pvNr1jnlRpc_utt00524#p01,pvNr1jnlRpc_utt00525#p01,pvNr1jnlRpc_utt00526#p01,pvNr1jnlRpc_utt00527#p01,pvNr1jnlRpc_utt00528#p01,pvNr1jnlRpc_utt00529#p01,pvNr1jnlRpc_utt00530#p01,pvNr1jnlRpc_utt00531#p01,pvNr1jnlRpc_utt00532#p01,pvNr1jnlRpc_utt00533#p01","pvNr1jnlRpc_utt00517,pvNr1jnlRpc_utt00518,pvNr1jnlRpc_utt00519,pvNr1jnlRpc_utt00520,pvNr1jnlRpc_utt00521,pvNr1jnlRpc_utt00522,pvNr1jnlRpc_utt00523,pvNr1jnlRpc_utt00524,pvNr1jnlRpc_utt00525,pvNr1jnlRpc_utt00526,pvNr1jnlRpc_utt00527,pvNr1jnlRpc_utt00528,pvNr1jnlRpc_utt00529,pvNr1jnlRpc_utt00530,pvNr1jnlRpc_utt00531,pvNr1jnlRpc_utt00532,pvNr1jnlRpc_utt00533",17,SPEAKER_01,6.649,pyannote/speaker-diarization-3.1,UNKNOWN,unresolved,LOW,,
pvNr1jnlRpc_turn09583,pvNr1jnlRpc_turn09583,pvNr1jnlRpc,,,,,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te_pvNr1jnlRpc.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te_pvNr1jnlRpc.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te_pvNr1jnlRpc.wav,,,,,,,,,YES,Similar to the kind of security you were apply uh you were asked to apply in the whole Snoop Dogg situation.,Similar to the kind of security you were,00:08:39.342,00:08:47.877,8.535,8.535,marker,MEDIUM,1,7,"pvNr1jnlRpc_utt00533#p02,pvNr1jnlRpc_utt00534#p01,pvNr1jnlRpc_utt00535#p01,pvNr1jnlRpc_utt00536#p01,pvNr1jnlRpc_utt00537#p01,pvNr1jnlRpc_utt00538#p01,pvNr1jnlRpc_utt00539#p01","pvNr1jnlRpc_utt00533,pvNr1jnlRpc_utt00534,pvNr1jnlRpc_utt00535,pvNr1jnlRpc_utt00536,pvNr1jnlRpc_utt00537,pvNr1jnlRpc_utt00538,pvNr1jnlRpc_utt00539",7,SPEAKER_03,2.548,pyannote/speaker-diarization-3.1,UNKNOWN,unresolved,LOW,,
pvNr1jnlRpc_turn09584,pvNr1jnlRpc_turn09584,pvNr1jnlRpc,,,,,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te_pvNr1jnlRpc.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te_pvNr1jnlRpc.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te_pvNr1jnlRpc.wav,,,,,,,,,YES,"It didn't have nothing to do with Snoop Dogg. It was Everybody came, well, children, bunch of them, Insane Thug Everybody went for the fight. My job been all of my people were there to to make sure nothing funny happened at 662. So, we were the fall guys. So, if something happened, we was the ones that's going to go to jail for it. Prepared to do that. So, nobody else was going to come up there and disrupt it in that manner. But, if if anybody remember that night, it was so many Metro and everybody there. No Neither side could have did anything. So, it was calm. It was peaceful.",It didn't have nothing to do with Snoop,00:08:47.877,00:09:33.990,46.113,46.113,marker,MEDIUM,1,43,"pvNr1jnlRpc_utt00539#p02,pvNr1jnlRpc_utt00540#p01,pvNr1jnlRpc_utt00541#p01,pvNr1jnlRpc_utt00542#p01,pvNr1jnlRpc_utt00543#p01,pvNr1jnlRpc_utt00544#p01,pvNr1jnlRpc_utt00545#p01,pvNr1jnlRpc_utt00546#p01,pvNr1jnlRpc_utt00547#p01,pvNr1jnlRpc_utt00548#p01,pvNr1jnlRpc_utt00549#p01,pvNr1jnlRpc_utt00550#p01,pvNr1jnlRpc_utt00551#p01,pvNr1jnlRpc_utt00552#p01,pvNr1jnlRpc_utt00553#p01,pvNr1jnlRpc_utt00554#p01,pvNr1jnlRpc_utt00555#p01,pvNr1jnlRpc_utt00556#p01,pvNr1jnlRpc_utt00557#p01,pvNr1jnlRpc_utt00558#p01,pvNr1jnlRpc_utt00559#p01,pvNr1jnlRpc_utt00560#p01,pvNr1jnlRpc_utt00561#p01,pvNr1jnlRpc_utt00562#p01,pvNr1jnlRpc_utt00563#p01,pvNr1jnlRpc_utt00564#p01,pvNr1jnlRpc_utt00565#p01,pvNr1jnlRpc_utt00566#p01,pvNr1jnlRpc_utt00567#p01,pvNr1jnlRpc_utt00568#p01,pvNr1jnlRpc_utt00569#p01,pvNr1jnlRpc_utt00570#p01,pvNr1jnlRpc_utt00571#p01,pvNr1jnlRpc_utt00572#p01,pvNr1jnlRpc_utt00573#p01,pvNr1jnlRpc_utt00574#p01,pvNr1jnlRpc_utt00575#p01,pvNr1jnlRpc_utt00576#p01,pvNr1jnlRpc_utt00577#p01,pvNr1jnlRpc_utt00578#p01,pvNr1jnlRpc_utt00579#p01,pvNr1jnlRpc_utt00580#p01,pvNr1jnlRpc_utt00581#p01","pvNr1jnlRpc_utt00539,pvNr1jnlRpc_utt00540,pvNr1jnlRpc_utt00541,pvNr1jnlRpc_utt00542,pvNr1jnlRpc_utt00543,pvNr1jnlRpc_utt00544,pvNr1jnlRpc_utt00545,pvNr1jnlRpc_utt00546,pvNr1jnlRpc_utt00547,pvNr1jnlRpc_utt00548,pvNr1jnlRpc_utt00549,pvNr1jnlRpc_utt00550,pvNr1jnlRpc_utt00551,pvNr1jnlRpc_utt00552,pvNr1jnlRpc_utt00553,pvNr1jnlRpc_utt00554,pvNr1jnlRpc_utt00555,pvNr1jnlRpc_utt00556,pvNr1jnlRpc_utt00557,pvNr1jnlRpc_utt00558,pvNr1jnlRpc_utt00559,pvNr1jnlRpc_utt00560,pvNr1jnlRpc_utt00561,pvNr1jnlRpc_utt00562,pvNr1jnlRpc_utt00563,pvNr1jnlRpc_utt00564,pvNr1jnlRpc_utt00565,pvNr1jnlRpc_utt00566,pvNr1jnlRpc_utt00567,pvNr1jnlRpc_utt00568,pvNr1jnlRpc_utt00569,pvNr1jnlRpc_utt00570,pvNr1jnlRpc_utt00571,pvNr1jnlRpc_utt00572,pvNr1jnlRpc_utt00573,pvNr1jnlRpc_utt00574,pvNr1jnlRpc_utt00575,pvNr1jnlRpc_utt00576,pvNr1jnlRpc_utt00577,pvNr1jnlRpc_utt00578,pvNr1jnlRpc_utt00579,pvNr1jnlRpc_utt00580,pvNr1jnlRpc_utt00581",43,SPEAKER_01,4.657,pyannote/speaker-diarization-3.1,UNKNOWN,unresolved,LOW,,
pvNr1jnlRpc_turn09585,pvNr1jnlRpc_turn09585,pvNr1jnlRpc,,,,,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te_pvNr1jnlRpc.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te_pvNr1jnlRpc.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te_pvNr1jnlRpc.wav,,,,,,,,,YES,"So, when you say there's so much Metro, are you were about so much Metro at club 662?","So, when you say there's so much Metro,",00:09:33.990,00:09:37.584,3.594,3.594,marker,MEDIUM,1,7,"pvNr1jnlRpc_utt00581#p02,pvNr1jnlRpc_utt00582#p01,pvNr1jnlRpc_utt00583#p01,pvNr1jnlRpc_utt00584#p01,pvNr1jnlRpc_utt00585#p01,pvNr1jnlRpc_utt00586#p01,pvNr1jnlRpc_utt00587#p01","pvNr1jnlRpc_utt00581,pvNr1jnlRpc_utt00582,pvNr1jnlRpc_utt00583,pvNr1jnlRpc_utt00584,pvNr1jnlRpc_utt00585,pvNr1jnlRpc_utt00586,pvNr1jnlRpc_utt00587",7,SPEAKER_03,3.594,pyannote/speaker-diarization-3.1,UNKNOWN,unresolved,LOW,,
pvNr1jnlRpc_turn09586,pvNr1jnlRpc_turn09586,pvNr1jnlRpc,,,,,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te_pvNr1jnlRpc.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te_pvNr1jnlRpc.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te_pvNr1jnlRpc.wav,,,,,,,,,YES,It was police all over the place.,It was police all over the place.,00:09:37.584,00:09:39.606,2.022,2.022,marker,MEDIUM,1,3,"pvNr1jnlRpc_utt00587#p02,pvNr1jnlRpc_utt00588#p01,pvNr1jnlRpc_utt00589#p01","pvNr1jnlRpc_utt00587,pvNr1jnlRpc_utt00588,pvNr1jnlRpc_utt00589",3,SPEAKER_03,1.158,pyannote/speaker-diarization-3.1,UNKNOWN,unresolved,LOW,,
pvNr1jnlRpc_turn09587,pvNr1jnlRpc_turn09587,pvNr1jnlRpc,,,,,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te_pvNr1jnlRpc.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te_pvNr1jnlRpc.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te_pvNr1jnlRpc.wav,,,,,,,,,YES,Okay.,Okay.,00:09:39.606,00:09:39.988,0.382,0.382,marker,MEDIUM,1,3,"pvNr1jnlRpc_utt00589#p02,pvNr1jnlRpc_utt00590#p01,pvNr1jnlRpc_utt00591#p01","pvNr1jnlRpc_utt00589,pvNr1jnlRpc_utt00590,pvNr1jnlRpc_utt00591",3,SPEAKER_03,0.301,pyannote/speaker-diarization-3.1,UNKNOWN,unresolved,LOW,,
pvNr1jnlRpc_turn09588,pvNr1jnlRpc_turn09588,pvNr1jnlRpc,,,,,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te_pvNr1jnlRpc.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te_pvNr1jnlRpc.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te_pvNr1jnlRpc.wav,,,,,,,,,YES,Um now you said you were there to be on the lookout for uh something. What were,Um now you said you were there to be on,00:09:39.988,00:09:46.320,6.332,6.332,marker,MEDIUM,1,7,"pvNr1jnlRpc_utt00591#p02,pvNr1jnlRpc_utt00592#p01,pvNr1jnlRpc_utt00593#p01,pvNr1jnlRpc_utt00594#p01,pvNr1jnlRpc_utt00595#p01,pvNr1jnlRpc_utt00596#p01,pvNr1jnlRpc_utt00597#p01","pvNr1jnlRpc_utt00591,pvNr1jnlRpc_utt00592,pvNr1jnlRpc_utt00593,pvNr1jnlRpc_utt00594,pvNr1jnlRpc_utt00595,pvNr1jnlRpc_utt00596,pvNr1jnlRpc_utt00597",7,SPEAKER_03,6.332,pyannote/speaker-diarization-3.1,UNKNOWN,unresolved,LOW,,
pvNr1jnlRpc_turn09589,pvNr1jnlRpc_turn09589,pvNr1jnlRpc,,,,,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te_pvNr1jnlRpc.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te_pvNr1jnlRpc.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te_pvNr1jnlRpc.wav,,,,,,,,,YES,I didn't say that I was on the lookout for nothing.,I didn't say that I was on the lookout,00:09:46.320,00:09:48.727,2.407,2.407,marker,MEDIUM,1,5,"pvNr1jnlRpc_utt00597#p02,pvNr1jnlRpc_utt00598#p01,pvNr1jnlRpc_utt00599#p01,pvNr1jnlRpc_utt00600#p01,pvNr1jnlRpc_utt00601#p01","pvNr1jnlRpc_utt00597,pvNr1jnlRpc_utt00598,pvNr1jnlRpc_utt00599,pvNr1jnlRpc_utt00600,pvNr1jnlRpc_utt00601",5,SPEAKER_03,2.407,pyannote/speaker-diarization-3.1,UNKNOWN,unresolved,LOW,,
pvNr1jnlRpc_turn09590,pvNr1jnlRpc_turn09590,pvNr1jnlRpc,,,,,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te_pvNr1jnlRpc.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te_pvNr1jnlRpc.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te_pvNr1jnlRpc.wav,,,,,,,,,YES,I apologize. You were there uh You were there uh in order to ensure there weren't any problems. Is that fair?,I apologize. You were there uh,00:09:48.727,00:09:56.199,7.472,7.472,marker,MEDIUM,1,9,"pvNr1jnlRpc_utt00601#p02,pvNr1jnlRpc_utt00602#p01,pvNr1jnlRpc_utt00603#p01,pvNr1jnlRpc_utt00604#p01,pvNr1jnlRpc_utt00605#p01,pvNr1jnlRpc_utt00606#p01,pvNr1jnlRpc_utt00607#p01,pvNr1jnlRpc_utt00608#p01,pvNr1jnlRpc_utt00609#p01","pvNr1jnlRpc_utt00601,pvNr1jnlRpc_utt00602,pvNr1jnlRpc_utt00603,pvNr1jnlRpc_utt00604,pvNr1jnlRpc_utt00605,pvNr1jnlRpc_utt00606,pvNr1jnlRpc_utt00607,pvNr1jnlRpc_utt00608,pvNr1jnlRpc_utt00609",9,SPEAKER_03,4.337,pyannote/speaker-diarization-3.1,UNKNOWN,unresolved,LOW,,
pvNr1jnlRpc_turn09591,pvNr1jnlRpc_turn09591,pvNr1jnlRpc,,,,,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te_pvNr1jnlRpc.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te_pvNr1jnlRpc.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te_pvNr1jnlRpc.wav,,,,,,,,,YES,To make sure everything was good.,To make sure everything was good.,00:09:56.199,00:09:58.150,1.951,1.951,marker,MEDIUM,1,3,"pvNr1jnlRpc_utt00609#p02,pvNr1jnlRpc_utt00610#p01,pvNr1jnlRpc_utt00611#p01","pvNr1jnlRpc_utt00609,pvNr1jnlRpc_utt00610,pvNr1jnlRpc_utt00611",3,SPEAKER_01,1.207,pyannote/speaker-diarization-3.1,UNKNOWN,unresolved,LOW,,
pvNr1jnlRpc_turn09592,pvNr1jnlRpc_turn09592,pvNr1jnlRpc,,,,,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te_pvNr1jnlRpc.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te_pvNr1jnlRpc.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te_pvNr1jnlRpc.wav,,,,,,,,,YES,And because you had heard there might be some issues.,And because you had heard there might be,00:09:58.150,00:10:00.393,2.243,2.243,marker,MEDIUM,1,5,"pvNr1jnlRpc_utt00611#p02,pvNr1jnlRpc_utt00612#p01,pvNr1jnlRpc_utt00613#p01,pvNr1jnlRpc_utt00614#p01,pvNr1jnlRpc_utt00615#p01","pvNr1jnlRpc_utt00611,pvNr1jnlRpc_utt00612,pvNr1jnlRpc_utt00613,pvNr1jnlRpc_utt00614,pvNr1jnlRpc_utt00615",5,SPEAKER_03,1.905,pyannote/speaker-diarization-3.1,UNKNOWN,unresolved,LOW,,
pvNr1jnlRpc_turn09593,pvNr1jnlRpc_turn09593,pvNr1jnlRpc,,,,,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te_pvNr1jnlRpc.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te_pvNr1jnlRpc.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te_pvNr1jnlRpc.wav,,,,,,,,,YES,Right.,Right.,00:10:00.393,00:10:00.754,0.361,0.361,marker,MEDIUM,1,3,"pvNr1jnlRpc_utt00615#p02,pvNr1jnlRpc_utt00616#p01,pvNr1jnlRpc_utt00617#p01","pvNr1jnlRpc_utt00615,pvNr1jnlRpc_utt00616,pvNr1jnlRpc_utt00617",3,SPEAKER_03,0.361,pyannote/speaker-diarization-3.1,UNKNOWN,unresolved,LOW,,
