utterance_id,manifest_id,tribunal,case_name,speaker_role,speaker_name,utterance_text,start_time,end_time,video_path,audio_path,emotion_label,credibility_label,question_type,cross_examination_flag,split
ictr_bagosora_et_al_nan_nan_4_utt00246,ictr_bagosora_et_al_nan_nan_4,ICTR,Bagosora et al.,Witness,,"<div class=""fl-password"">",,,/workspace/LegalMemoCMT/data/raw/videos/ictr_bagosora_et_al_nan_nan_4.mp4,,neutral,consistent,open,0,train
ictr_bagosora_et_al_nan_nan_4_utt00247,ictr_bagosora_et_al_nan_nan_4,ICTR,Bagosora et al.,Witness,,"<div class=""fl-password-ico""></div>",,,/workspace/LegalMemoCMT/data/raw/videos/ictr_bagosora_et_al_nan_nan_4.mp4,,neutral,consistent,open,0,train
ictr_bagosora_et_al_nan_nan_4_utt00248,ictr_bagosora_et_al_nan_nan_4,ICTR,Bagosora et al.,Witness,,"<input type=""text"" placeholder=""Repeat New Password"">",,,/workspace/LegalMemoCMT/data/raw/videos/ictr_bagosora_et_al_nan_nan_4.mp4,,neutral,consistent,open,0,train
ictr_bagosora_et_al_nan_nan_4_utt00249,ictr_bagosora_et_al_nan_nan_4,ICTR,Bagosora et al.,Witness,,</div>,,,/workspace/LegalMemoCMT/data/raw/videos/ictr_bagosora_et_al_nan_nan_4.mp4,,neutral,consistent,open,0,train
ictr_bagosora_et_al_nan_nan_4_utt00250,ictr_bagosora_et_al_nan_nan_4,ICTR,Bagosora et al.,Witness,,</label>,,,/workspace/LegalMemoCMT/data/raw/videos/ictr_bagosora_et_al_nan_nan_4.mp4,,neutral,consistent,open,0,train
ictr_bagosora_et_al_nan_nan_4_utt00251,ictr_bagosora_et_al_nan_nan_4,ICTR,Bagosora et al.,Witness,,"<a href=""#resetconf""><button type=""button"" class=""button expanded"">Change Password</button></a>",,,/workspace/LegalMemoCMT/data/raw/videos/ictr_bagosora_et_al_nan_nan_4.mp4,,neutral,consistent,open,0,train
ictr_bagosora_et_al_nan_nan_4_utt00252,ictr_bagosora_et_al_nan_nan_4,ICTR,Bagosora et al.,Witness,,"<a href=""#signin""><button type=""button"" class=""button expanded"">Cancel</button></a>",,,/workspace/LegalMemoCMT/data/raw/videos/ictr_bagosora_et_al_nan_nan_4.mp4,,neutral,consistent,open,0,train
ictr_bagosora_et_al_nan_nan_4_utt00253,ictr_bagosora_et_al_nan_nan_4,ICTR,Bagosora et al.,Witness,,</form>                        </div>,,,/workspace/LegalMemoCMT/data/raw/videos/ictr_bagosora_et_al_nan_nan_4.mp4,,neutral,consistent,open,0,train
ictr_bagosora_et_al_nan_nan_4_utt00254,ictr_bagosora_et_al_nan_nan_4,ICTR,Bagosora et al.,Witness,,</div>,,,/workspace/LegalMemoCMT/data/raw/videos/ictr_bagosora_et_al_nan_nan_4.mp4,,neutral,consistent,open,0,train
ictr_bagosora_et_al_nan_nan_4_utt00255,ictr_bagosora_et_al_nan_nan_4,ICTR,Bagosora et al.,Witness,,</div>,,,/workspace/LegalMemoCMT/data/raw/videos/ictr_bagosora_et_al_nan_nan_4.mp4,,neutral,consistent,open,0,train
ictr_bagosora_et_al_nan_nan_4_utt00256,ictr_bagosora_et_al_nan_nan_4,ICTR,Bagosora et al.,Witness,,</div>,,,/workspace/LegalMemoCMT/data/raw/videos/ictr_bagosora_et_al_nan_nan_4.mp4,,neutral,consistent,open,0,train
ictr_bagosora_et_al_nan_nan_4_utt00257,ictr_bagosora_et_al_nan_nan_4,ICTR,Bagosora et al.,Witness,,</div>,,,/workspace/LegalMemoCMT/data/raw/videos/ictr_bagosora_et_al_nan_nan_4.mp4,,neutral,consistent,open,0,train
ictr_bagosora_et_al_nan_nan_4_utt00258,ictr_bagosora_et_al_nan_nan_4,ICTR,Bagosora et al.,Witness,,</div>,,,/workspace/LegalMemoCMT/data/raw/videos/ictr_bagosora_et_al_nan_nan_4.mp4,,neutral,consistent,open,0,train
ictr_bagosora_et_al_nan_nan_4_utt00259,ictr_bagosora_et_al_nan_nan_4,ICTR,Bagosora et al.,Witness,,</div>,,,/workspace/LegalMemoCMT/data/raw/videos/ictr_bagosora_et_al_nan_nan_4.mp4,,neutral,consistent,open,0,train
ictr_bagosora_et_al_nan_nan_4_utt00260,ictr_bagosora_et_al_nan_nan_4,ICTR,Bagosora et al.,Witness,,</div>,,,/workspace/LegalMemoCMT/data/raw/videos/ictr_bagosora_et_al_nan_nan_4.mp4,,neutral,consistent,open,0,train
ictr_bagosora_et_al_nan_nan_4_utt00261,ictr_bagosora_et_al_nan_nan_4,ICTR,Bagosora et al.,Witness,,"<div class=""borderblue""></div>",,,/workspace/LegalMemoCMT/data/raw/videos/ictr_bagosora_et_al_nan_nan_4.mp4,,neutral,consistent,open,0,train
ictr_bagosora_et_al_nan_nan_4_utt00262,ictr_bagosora_et_al_nan_nan_4,ICTR,Bagosora et al.,Witness,,<!--,,,/workspace/LegalMemoCMT/data/raw/videos/ictr_bagosora_et_al_nan_nan_4.mp4,,neutral,consistent,open,0,train
ictr_bagosora_et_al_nan_nan_4_utt00263,ictr_bagosora_et_al_nan_nan_4,ICTR,Bagosora et al.,Witness,,<div>,,,/workspace/LegalMemoCMT/data/raw/videos/ictr_bagosora_et_al_nan_nan_4.mp4,,neutral,consistent,open,0,train
ictr_bagosora_et_al_nan_nan_4_utt00264,ictr_bagosora_et_al_nan_nan_4,ICTR,Bagosora et al.,Witness,,"<div class=""callout small primary text-center"">",,,/workspace/LegalMemoCMT/data/raw/videos/ictr_bagosora_et_al_nan_nan_4.mp4,,neutral,consistent,open,0,train
ictr_bagosora_et_al_nan_nan_4_utt00265,ictr_bagosora_et_al_nan_nan_4,ICTR,Bagosora et al.,Witness,,"<p lang=""eng"">This database provides access to ICTY , ICTR and the Mechanism public court records from 1994 to the present.</p>",,,/workspace/LegalMemoCMT/data/raw/videos/ictr_bagosora_et_al_nan_nan_4.mp4,,neutral,consistent,open,0,train
ictr_bagosora_et_al_nan_nan_4_utt00266,ictr_bagosora_et_al_nan_nan_4,ICTR,Bagosora et al.,Witness,,"<a data-toggle=""modelLegalNot""><small lang=""eng"">Legal Notice</small></a>",,,/workspace/LegalMemoCMT/data/raw/videos/ictr_bagosora_et_al_nan_nan_4.mp4,,neutral,consistent,open,0,train
ictr_bagosora_et_al_nan_nan_4_utt00267,ictr_bagosora_et_al_nan_nan_4,ICTR,Bagosora et al.,Witness,,&nbsp;&bull;&nbsp;,,,/workspace/LegalMemoCMT/data/raw/videos/ictr_bagosora_et_al_nan_nan_4.mp4,,neutral,consistent,open,0,train
ictr_bagosora_et_al_nan_nan_4_utt00268,ictr_bagosora_et_al_nan_nan_4,ICTR,Bagosora et al.,Witness,,"<a data-toggle=""modelRecMechDoc""><small lang=""eng"">Recent Mechanism Documents</small></a>",,,/workspace/LegalMemoCMT/data/raw/videos/ictr_bagosora_et_al_nan_nan_4.mp4,,neutral,consistent,open,0,train
ictr_bagosora_et_al_nan_nan_4_utt00269,ictr_bagosora_et_al_nan_nan_4,ICTR,Bagosora et al.,Witness,,</div>,,,/workspace/LegalMemoCMT/data/raw/videos/ictr_bagosora_et_al_nan_nan_4.mp4,,neutral,consistent,open,0,train
ictr_bagosora_et_al_nan_nan_4_utt00270,ictr_bagosora_et_al_nan_nan_4,ICTR,Bagosora et al.,Witness,,</div>,,,/workspace/LegalMemoCMT/data/raw/videos/ictr_bagosora_et_al_nan_nan_4.mp4,,neutral,consistent,open,0,train
ictr_bagosora_et_al_nan_nan_4_utt00271,ictr_bagosora_et_al_nan_nan_4,ICTR,Bagosora et al.,Witness,,-->,,,/workspace/LegalMemoCMT/data/raw/videos/ictr_bagosora_et_al_nan_nan_4.mp4,,neutral,consistent,open,0,train
ictr_bagosora_et_al_nan_nan_4_utt00272,ictr_bagosora_et_al_nan_nan_4,ICTR,Bagosora et al.,Witness,,"<div class=""full-width homeback"">",,,/workspace/LegalMemoCMT/data/raw/videos/ictr_bagosora_et_al_nan_nan_4.mp4,,neutral,consistent,open,0,train
ictr_bagosora_et_al_nan_nan_4_utt00273,ictr_bagosora_et_al_nan_nan_4,ICTR,Bagosora et al.,Witness,,"<div class=""grid-container homecontent"">",,,/workspace/LegalMemoCMT/data/raw/videos/ictr_bagosora_et_al_nan_nan_4.mp4,,neutral,consistent,open,0,train
ictr_bagosora_et_al_nan_nan_4_utt00274,ictr_bagosora_et_al_nan_nan_4,ICTR,Bagosora et al.,Witness,,"<ul class=""tabs"" data-tabs id=""hometabs"">",,,/workspace/LegalMemoCMT/data/raw/videos/ictr_bagosora_et_al_nan_nan_4.mp4,,neutral,consistent,open,0,train
ictr_bagosora_et_al_nan_nan_4_utt00275,ictr_bagosora_et_al_nan_nan_4,ICTR,Bagosora et al.,Witness,,"<li class=""tabs-title is-active""><a href=""#panelRec"" aria-selected=""true"" lang=""eng"">Recent Court Records</a></li>",,,/workspace/LegalMemoCMT/data/raw/videos/ictr_bagosora_et_al_nan_nan_4.mp4,,neutral,consistent,open,0,train
ictr_bagosora_et_al_nan_nan_4_utt00276,ictr_bagosora_et_al_nan_nan_4,ICTR,Bagosora et al.,Witness,,</ul>,,,/workspace/LegalMemoCMT/data/raw/videos/ictr_bagosora_et_al_nan_nan_4.mp4,,neutral,consistent,open,0,train
ictr_bagosora_et_al_nan_nan_4_utt00277,ictr_bagosora_et_al_nan_nan_4,ICTR,Bagosora et al.,Witness,,"<div class=""tabs-content"" data-tabs-content=""hometabs"">",,,/workspace/LegalMemoCMT/data/raw/videos/ictr_bagosora_et_al_nan_nan_4.mp4,,neutral,consistent,open,0,train
ictr_bagosora_et_al_nan_nan_4_utt00278,ictr_bagosora_et_al_nan_nan_4,ICTR,Bagosora et al.,Witness,,"<div class=""tabs-panel is-active"" id=""panelRec"">",,,/workspace/LegalMemoCMT/data/raw/videos/ictr_bagosora_et_al_nan_nan_4.mp4,,neutral,consistent,open,0,train
ictr_bagosora_et_al_nan_nan_4_utt00279,ictr_bagosora_et_al_nan_nan_4,ICTR,Bagosora et al.,Witness,,"<div class=""grid-container searchreshome"">",,,/workspace/LegalMemoCMT/data/raw/videos/ictr_bagosora_et_al_nan_nan_4.mp4,,neutral,consistent,open,0,train
ictr_bagosora_et_al_nan_nan_4_utt00280,ictr_bagosora_et_al_nan_nan_4,ICTR,Bagosora et al.,Witness,,"<p lang = ""eng"">",,,/workspace/LegalMemoCMT/data/raw/videos/ictr_bagosora_et_al_nan_nan_4.mp4,,neutral,consistent,open,0,train
ictr_bagosora_et_al_nan_nan_4_utt00281,ictr_bagosora_et_al_nan_nan_4,ICTR,Bagosora et al.,Witness,,This list shows the last 50 court records added to the database. Records are added within 24 hours of being filed with the Mechanism's Registry.,,,/workspace/LegalMemoCMT/data/raw/videos/ictr_bagosora_et_al_nan_nan_4.mp4,,neutral,consistent,open,0,train
ictr_bagosora_et_al_nan_nan_4_utt00282,ictr_bagosora_et_al_nan_nan_4,ICTR,Bagosora et al.,Witness,,"<span id = ""showloginlinkRecent"" style = ""color:#000"">",,,/workspace/LegalMemoCMT/data/raw/videos/ictr_bagosora_et_al_nan_nan_4.mp4,,neutral,consistent,open,0,train
ictr_bagosora_et_al_nan_nan_4_utt00283,ictr_bagosora_et_al_nan_nan_4,ICTR,Bagosora et al.,Witness,,"<strong lang=""eng"">You will need to <a href=""#signin"" lang=""eng"">SIGN IN</a> or <a href=""#register"" lang=""eng"">REGISTER</a> to view these records</strong>",,,/workspace/LegalMemoCMT/data/raw/videos/ictr_bagosora_et_al_nan_nan_4.mp4,,neutral,consistent,open,0,train
ictr_bagosora_et_al_nan_nan_4_utt00284,ictr_bagosora_et_al_nan_nan_4,ICTR,Bagosora et al.,Witness,,</span>,,,/workspace/LegalMemoCMT/data/raw/videos/ictr_bagosora_et_al_nan_nan_4.mp4,,neutral,consistent,open,0,train
ictr_bagosora_et_al_nan_nan_4_utt00285,ictr_bagosora_et_al_nan_nan_4,ICTR,Bagosora et al.,Witness,,</p>,,,/workspace/LegalMemoCMT/data/raw/videos/ictr_bagosora_et_al_nan_nan_4.mp4,,neutral,consistent,open,0,train
ictr_bagosora_et_al_nan_nan_4_utt00286,ictr_bagosora_et_al_nan_nan_4,ICTR,Bagosora et al.,Witness,,"<table id=""dtRecentRecords"" class=""row-border"" style=""width:100%""></table>",,,/workspace/LegalMemoCMT/data/raw/videos/ictr_bagosora_et_al_nan_nan_4.mp4,,neutral,consistent,open,0,train
ictr_bagosora_et_al_nan_nan_4_utt00287,ictr_bagosora_et_al_nan_nan_4,ICTR,Bagosora et al.,Witness,,</div>,,,/workspace/LegalMemoCMT/data/raw/videos/ictr_bagosora_et_al_nan_nan_4.mp4,,neutral,consistent,open,0,train
ictr_bagosora_et_al_nan_nan_4_utt00288,ictr_bagosora_et_al_nan_nan_4,ICTR,Bagosora et al.,Witness,,</div>,,,/workspace/LegalMemoCMT/data/raw/videos/ictr_bagosora_et_al_nan_nan_4.mp4,,neutral,consistent,open,0,train
ictr_bagosora_et_al_nan_nan_4_utt00289,ictr_bagosora_et_al_nan_nan_4,ICTR,Bagosora et al.,Witness,,"<div class=""tabs-panel"" id=""panelNews"" style=""padding:0;"">",,,/workspace/LegalMemoCMT/data/raw/videos/ictr_bagosora_et_al_nan_nan_4.mp4,,neutral,consistent,open,0,train
ictr_bagosora_et_al_nan_nan_4_utt00290,ictr_bagosora_et_al_nan_nan_4,ICTR,Bagosora et al.,Witness,,"<div class=""grid-container searchreshome"">",,,/workspace/LegalMemoCMT/data/raw/videos/ictr_bagosora_et_al_nan_nan_4.mp4,,neutral,consistent,open,0,train
ictr_bagosora_et_al_nan_nan_4_utt00291,ictr_bagosora_et_al_nan_nan_4,ICTR,Bagosora et al.,Witness,,</div>,,,/workspace/LegalMemoCMT/data/raw/videos/ictr_bagosora_et_al_nan_nan_4.mp4,,neutral,consistent,open,0,train
ictr_bagosora_et_al_nan_nan_4_utt00292,ictr_bagosora_et_al_nan_nan_4,ICTR,Bagosora et al.,Witness,,</div>,,,/workspace/LegalMemoCMT/data/raw/videos/ictr_bagosora_et_al_nan_nan_4.mp4,,neutral,consistent,open,0,train
ictr_bagosora_et_al_nan_nan_4_utt00293,ictr_bagosora_et_al_nan_nan_4,ICTR,Bagosora et al.,Witness,,</div>,,,/workspace/LegalMemoCMT/data/raw/videos/ictr_bagosora_et_al_nan_nan_4.mp4,,neutral,consistent,open,0,train
ictr_bagosora_et_al_nan_nan_4_utt00294,ictr_bagosora_et_al_nan_nan_4,ICTR,Bagosora et al.,Witness,,</div>,,,/workspace/LegalMemoCMT/data/raw/videos/ictr_bagosora_et_al_nan_nan_4.mp4,,neutral,consistent,open,0,train
ictr_bagosora_et_al_nan_nan_4_utt00295,ictr_bagosora_et_al_nan_nan_4,ICTR,Bagosora et al.,Witness,,</div>,,,/workspace/LegalMemoCMT/data/raw/videos/ictr_bagosora_et_al_nan_nan_4.mp4,,neutral,consistent,open,0,train
ictr_bagosora_et_al_nan_nan_4_utt00296,ictr_bagosora_et_al_nan_nan_4,ICTR,Bagosora et al.,Witness,,"<div class=""reveal"" id=""legalModal"" data-reveal>",,,/workspace/LegalMemoCMT/data/raw/videos/ictr_bagosora_et_al_nan_nan_4.mp4,,neutral,consistent,open,0,train
ictr_bagosora_et_al_nan_nan_4_utt00297,ictr_bagosora_et_al_nan_nan_4,ICTR,Bagosora et al.,Witness,,"<div class=""revtop"">",,,/workspace/LegalMemoCMT/data/raw/videos/ictr_bagosora_et_al_nan_nan_4.mp4,,neutral,consistent,open,0,train
ictr_bagosora_et_al_nan_nan_4_utt00298,ictr_bagosora_et_al_nan_nan_4,ICTR,Bagosora et al.,Witness,,"<div class=""closelink"" data-close><a href= ""#signin"" style=""color:#fff""><span lang = ""eng"" >Close</span>&nbsp;&nbsp;X</a></div>",,,/workspace/LegalMemoCMT/data/raw/videos/ictr_bagosora_et_al_nan_nan_4.mp4,,neutral,consistent,open,0,train
ictr_bagosora_et_al_nan_nan_4_utt00299,ictr_bagosora_et_al_nan_nan_4,ICTR,Bagosora et al.,Witness,,</div>,,,/workspace/LegalMemoCMT/data/raw/videos/ictr_bagosora_et_al_nan_nan_4.mp4,,neutral,consistent,open,0,train
ictr_bagosora_et_al_nan_nan_4_utt00300,ictr_bagosora_et_al_nan_nan_4,ICTR,Bagosora et al.,Witness,,"<div class=""scrollarea"">",,,/workspace/LegalMemoCMT/data/raw/videos/ictr_bagosora_et_al_nan_nan_4.mp4,,neutral,consistent,open,0,train
ictr_bagosora_et_al_nan_nan_4_utt00301,ictr_bagosora_et_al_nan_nan_4,ICTR,Bagosora et al.,Witness,,"<div class=""grid-container mainbanner modalmain"">",,,/workspace/LegalMemoCMT/data/raw/videos/ictr_bagosora_et_al_nan_nan_4.mp4,,neutral,consistent,open,0,train
ictr_bagosora_et_al_nan_nan_4_utt00302,ictr_bagosora_et_al_nan_nan_4,ICTR,Bagosora et al.,Witness,,"<div class=""grid-x"">",,,/workspace/LegalMemoCMT/data/raw/videos/ictr_bagosora_et_al_nan_nan_4.mp4,,neutral,consistent,open,0,train
ictr_bagosora_et_al_nan_nan_4_utt00303,ictr_bagosora_et_al_nan_nan_4,ICTR,Bagosora et al.,Witness,,"<div class=""auto cell"">",,,/workspace/LegalMemoCMT/data/raw/videos/ictr_bagosora_et_al_nan_nan_4.mp4,,neutral,consistent,open,0,train
ictr_bagosora_et_al_nan_nan_4_utt00304,ictr_bagosora_et_al_nan_nan_4,ICTR,Bagosora et al.,Witness,,"<img lang=""eng"" data-lang-token=""FLAG"" src=""/assets/img/irmct_en.svg"" class=""mainbanner-svg"">",,,/workspace/LegalMemoCMT/data/raw/videos/ictr_bagosora_et_al_nan_nan_4.mp4,,neutral,consistent,open,0,train
ictr_bagosora_et_al_nan_nan_4_utt00305,ictr_bagosora_et_al_nan_nan_4,ICTR,Bagosora et al.,Witness,,</div>,,,/workspace/LegalMemoCMT/data/raw/videos/ictr_bagosora_et_al_nan_nan_4.mp4,,neutral,consistent,open,0,train
ictr_bagosora_et_al_nan_nan_4_utt00306,ictr_bagosora_et_al_nan_nan_4,ICTR,Bagosora et al.,Witness,,"<div class=""shrink cell hide-for-small-only"" id=""languagedivhome"">",,,/workspace/LegalMemoCMT/data/raw/videos/ictr_bagosora_et_al_nan_nan_4.mp4,,neutral,consistent,open,0,train
ictr_bagosora_et_al_nan_nan_4_utt00307,ictr_bagosora_et_al_nan_nan_4,ICTR,Bagosora et al.,Witness,,"<button class=""btnCurLang dropdown button"" type=""button"" data-toggle=""langSel-legal""><span lang = ""eng"">English</span></button>",,,/workspace/LegalMemoCMT/data/raw/videos/ictr_bagosora_et_al_nan_nan_4.mp4,,neutral,consistent,open,0,train
ictr_bagosora_et_al_nan_nan_4_utt00308,ictr_bagosora_et_al_nan_nan_4,ICTR,Bagosora et al.,Witness,,"<div class=""dropdown-pane languagesel"" id=""langSel-legal"" data-dropdown data-auto-focus=""true"" style=""z-index:200;"">",,,/workspace/LegalMemoCMT/data/raw/videos/ictr_bagosora_et_al_nan_nan_4.mp4,,neutral,consistent,open,0,train
ictr_bagosora_et_al_nan_nan_4_utt00309,ictr_bagosora_et_al_nan_nan_4,ICTR,Bagosora et al.,Witness,,<ul>,,,/workspace/LegalMemoCMT/data/raw/videos/ictr_bagosora_et_al_nan_nan_4.mp4,,neutral,consistent,open,0,train
ictr_bagosora_et_al_nan_nan_4_utt00310,ictr_bagosora_et_al_nan_nan_4,ICTR,Bagosora et al.,Witness,,"<li class = ""hbs""><a onclick='myLangSelection(""hbs"")'>bosanski, hrvatski ili srpski</a></li>",,,/workspace/LegalMemoCMT/data/raw/videos/ictr_bagosora_et_al_nan_nan_4.mp4,,neutral,consistent,open,0,train
ictr_bagosora_et_al_nan_nan_4_utt00311,ictr_bagosora_et_al_nan_nan_4,ICTR,Bagosora et al.,Witness,,"<li class = ""eng""><a onclick='myLangSelection(""eng"")'>English</a></li>",,,/workspace/LegalMemoCMT/data/raw/videos/ictr_bagosora_et_al_nan_nan_4.mp4,,neutral,consistent,open,0,train
ictr_bagosora_et_al_nan_nan_4_utt00312,ictr_bagosora_et_al_nan_nan_4,ICTR,Bagosora et al.,Witness,,"<li class = ""fra""><a onclick='myLangSelection(""fra"")'>Français</a></li>",,,/workspace/LegalMemoCMT/data/raw/videos/ictr_bagosora_et_al_nan_nan_4.mp4,,neutral,consistent,open,0,train
ictr_bagosora_et_al_nan_nan_4_utt00313,ictr_bagosora_et_al_nan_nan_4,ICTR,Bagosora et al.,Witness,,"<li class = ""kin""><a onclick='myLangSelection(""kin"")'>Kinyarwanda</a></li>",,,/workspace/LegalMemoCMT/data/raw/videos/ictr_bagosora_et_al_nan_nan_4.mp4,,neutral,consistent,open,0,train
ictr_bagosora_et_al_nan_nan_4_utt00314,ictr_bagosora_et_al_nan_nan_4,ICTR,Bagosora et al.,Witness,,"<li class = ""sqi""><a onclick='myLangSelection(""sqi"")'>Shqip</a></li>",,,/workspace/LegalMemoCMT/data/raw/videos/ictr_bagosora_et_al_nan_nan_4.mp4,,neutral,consistent,open,0,train
ictr_bagosora_et_al_nan_nan_4_utt00315,ictr_bagosora_et_al_nan_nan_4,ICTR,Bagosora et al.,Witness,,"<li class = ""mdk""><a onclick='myLangSelection(""mdk"")'>македонски</a></li>",,,/workspace/LegalMemoCMT/data/raw/videos/ictr_bagosora_et_al_nan_nan_4.mp4,,neutral,consistent,open,0,train
ictr_bagosora_et_al_nan_nan_4_utt00316,ictr_bagosora_et_al_nan_nan_4,ICTR,Bagosora et al.,Witness,,</ul>,,,/workspace/LegalMemoCMT/data/raw/videos/ictr_bagosora_et_al_nan_nan_4.mp4,,neutral,consistent,open,0,train
ictr_bagosora_et_al_nan_nan_4_utt00317,ictr_bagosora_et_al_nan_nan_4,ICTR,Bagosora et al.,Witness,,</div>,,,/workspace/LegalMemoCMT/data/raw/videos/ictr_bagosora_et_al_nan_nan_4.mp4,,neutral,consistent,open,0,train
ictr_bagosora_et_al_nan_nan_4_utt00318,ictr_bagosora_et_al_nan_nan_4,ICTR,Bagosora et al.,Witness,,</div>,,,/workspace/LegalMemoCMT/data/raw/videos/ictr_bagosora_et_al_nan_nan_4.mp4,,neutral,consistent,open,0,train
ictr_bagosora_et_al_nan_nan_4_utt00319,ictr_bagosora_et_al_nan_nan_4,ICTR,Bagosora et al.,Witness,,"<div class=""shrink cell show-for-small-only"" id=""languagedivhome"">",,,/workspace/LegalMemoCMT/data/raw/videos/ictr_bagosora_et_al_nan_nan_4.mp4,,neutral,consistent,open,0,train
ictr_bagosora_et_al_nan_nan_4_utt00320,ictr_bagosora_et_al_nan_nan_4,ICTR,Bagosora et al.,Witness,,"<button class=""btnCurLangS dropdown button"" type=""button"" data-toggle=""langSel-legal-S"">EN</button>",,,/workspace/LegalMemoCMT/data/raw/videos/ictr_bagosora_et_al_nan_nan_4.mp4,,neutral,consistent,open,0,train
ictr_bagosora_et_al_nan_nan_4_utt00321,ictr_bagosora_et_al_nan_nan_4,ICTR,Bagosora et al.,Witness,,"<div class=""dropdown-pane languageselS"" id=""langSel-legal-S"" data-dropdown data-auto-focus=""true"" style=""z-index:200;"">",,,/workspace/LegalMemoCMT/data/raw/videos/ictr_bagosora_et_al_nan_nan_4.mp4,,neutral,consistent,open,0,train
ictr_bagosora_et_al_nan_nan_4_utt00322,ictr_bagosora_et_al_nan_nan_4,ICTR,Bagosora et al.,Witness,,<ul>,,,/workspace/LegalMemoCMT/data/raw/videos/ictr_bagosora_et_al_nan_nan_4.mp4,,neutral,consistent,open,0,train
ictr_bagosora_et_al_nan_nan_4_utt00323,ictr_bagosora_et_al_nan_nan_4,ICTR,Bagosora et al.,Witness,,"<li class = ""hbs""><a onclick='myLangSelection(""hbs"")'>SH</a></li>",,,/workspace/LegalMemoCMT/data/raw/videos/ictr_bagosora_et_al_nan_nan_4.mp4,,neutral,consistent,open,0,train
ictr_bagosora_et_al_nan_nan_4_utt00324,ictr_bagosora_et_al_nan_nan_4,ICTR,Bagosora et al.,Witness,,"<li class = ""eng""><a onclick='myLangSelection(""eng"")'>EN</a></li>",,,/workspace/LegalMemoCMT/data/raw/videos/ictr_bagosora_et_al_nan_nan_4.mp4,,neutral,consistent,open,0,train
ictr_bagosora_et_al_nan_nan_4_utt00325,ictr_bagosora_et_al_nan_nan_4,ICTR,Bagosora et al.,Witness,,"<li class = ""fra""><a onclick='myLangSelection(""fra"")'>FR</a></li>",,,/workspace/LegalMemoCMT/data/raw/videos/ictr_bagosora_et_al_nan_nan_4.mp4,,neutral,consistent,open,0,train
ictr_bagosora_et_al_nan_nan_4_utt00326,ictr_bagosora_et_al_nan_nan_4,ICTR,Bagosora et al.,Witness,,"<li class = ""kin""><a onclick='myLangSelection(""kin"")'>RW</a></li>",,,/workspace/LegalMemoCMT/data/raw/videos/ictr_bagosora_et_al_nan_nan_4.mp4,,neutral,consistent,open,0,train
ictr_bagosora_et_al_nan_nan_4_utt00327,ictr_bagosora_et_al_nan_nan_4,ICTR,Bagosora et al.,Witness,,"<li class = ""sqi""><a onclick='myLangSelection(""sqi"")'>SQ</a></li>",,,/workspace/LegalMemoCMT/data/raw/videos/ictr_bagosora_et_al_nan_nan_4.mp4,,neutral,consistent,open,0,train
ictr_bagosora_et_al_nan_nan_4_utt00328,ictr_bagosora_et_al_nan_nan_4,ICTR,Bagosora et al.,Witness,,"<li class = ""mdk""><a onclick='myLangSelection(""mdk"")'>MK</a></li>",,,/workspace/LegalMemoCMT/data/raw/videos/ictr_bagosora_et_al_nan_nan_4.mp4,,neutral,consistent,open,0,train
ictr_bagosora_et_al_nan_nan_4_utt00329,ictr_bagosora_et_al_nan_nan_4,ICTR,Bagosora et al.,Witness,,</ul>,,,/workspace/LegalMemoCMT/data/raw/videos/ictr_bagosora_et_al_nan_nan_4.mp4,,neutral,consistent,open,0,train
ictr_bagosora_et_al_nan_nan_4_utt00330,ictr_bagosora_et_al_nan_nan_4,ICTR,Bagosora et al.,Witness,,</div>,,,/workspace/LegalMemoCMT/data/raw/videos/ictr_bagosora_et_al_nan_nan_4.mp4,,neutral,consistent,open,0,train
ictr_bagosora_et_al_nan_nan_4_utt00331,ictr_bagosora_et_al_nan_nan_4,ICTR,Bagosora et al.,Witness,,</div>,,,/workspace/LegalMemoCMT/data/raw/videos/ictr_bagosora_et_al_nan_nan_4.mp4,,neutral,consistent,open,0,train
ictr_bagosora_et_al_nan_nan_4_utt00332,ictr_bagosora_et_al_nan_nan_4,ICTR,Bagosora et al.,Witness,,</div>,,,/workspace/LegalMemoCMT/data/raw/videos/ictr_bagosora_et_al_nan_nan_4.mp4,,neutral,consistent,open,0,train
ictr_bagosora_et_al_nan_nan_4_utt00333,ictr_bagosora_et_al_nan_nan_4,ICTR,Bagosora et al.,Witness,,</div>,,,/workspace/LegalMemoCMT/data/raw/videos/ictr_bagosora_et_al_nan_nan_4.mp4,,neutral,consistent,open,0,train
ictr_bagosora_et_al_nan_nan_4_utt00334,ictr_bagosora_et_al_nan_nan_4,ICTR,Bagosora et al.,Witness,,"<div class=""borderblue1px""></div>",,,/workspace/LegalMemoCMT/data/raw/videos/ictr_bagosora_et_al_nan_nan_4.mp4,,neutral,consistent,open,0,train
ictr_bagosora_et_al_nan_nan_4_utt00335,ictr_bagosora_et_al_nan_nan_4,ICTR,Bagosora et al.,Witness,,"<div class=""ucrlineblue""><img src=""/assets/img/UCR_line_blue_EN.svg"" lang = ""eng"" data-lang-token=""FLAG""></div>",,,/workspace/LegalMemoCMT/data/raw/videos/ictr_bagosora_et_al_nan_nan_4.mp4,,neutral,consistent,open,0,train
